file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov
B20151971430.slt,2015-07-16,15:00,197.625,1,36000,36000,-0.432259,1,-3.84418,4,206.3,1,-1.33727,1,4.60439,1,0.0478981,1,-0.118945,0.201014,0.0383765,0.00448642,0.000192946,2.09856e-10,5.16028e-12,1.07392e-12,16.6579,386.461,390.169,3.55,0,409.611,9.50294,9.59411,10.3,0,0.0852452,1.97768,1.99666,3.95,0,280.299,278.943,99963.0,1.24399,1010.42,0.0231999,0.298365,0.00738118,950.197,919.232,0.00593347,100.0,0.0,279.387,1.19054,-6.76703,0.0246128,6.871,1.74595e-13,1.2598e-14,6.871,12.7138,170.135,279.978,0.205241,-9999,0.589472,1.85875,4645.28,0.00100196,-0.018634,-0.00518827,0,54.6699,-8.29637,18.7664,46.731,71.2677,99.954,149.749,-0.424385,1.01855,-3.06909,1.04487,10.6603,19.3521,-1.30201,1.02708,0.237927,19.3521,0.0461897,1.03699,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,2.20211,1.15696,0.358415,0.00745309,1.65472,0.0409945,0.000113941,-0.00244169,-0.0302065,0.00551988,0.0010716
B20151971500.slt,2015-07-16,15:30,197.646,1,36000,36000,-0.395348,1,-8.48126,1,170.329,1,-1.3131,1,3.8014,1,0.042174,1,-0.154672,-0.0798688,0.0369067,-0.00178251,-0.000685488,-1.10218e-10,-2.70395e-12,-5.61995e-13,16.6756,386.763,390.468,3.75,0,409.098,9.48837,9.57927,9.15,0,0.0850278,1.97208,1.99097,4.0,0,280.37,278.9,99975.7,1.24435,1010.41,0.0231934,0.24633,0.00737195,948.861,916.476,0.00592434,100.0,0.0,279.367,1.23586,-6.92876,0.00247083,7.03812,-1.12028e-14,-6.60954e-15,7.03812,13.0999,169.668,280.113,0.0201145,-9999,0.563661,1.87913,1841.02,0.00252816,-0.0497935,-0.0119675,0,52.5207,-7.97021,18.0286,44.8939,68.466,96.0245,143.862,-0.387902,1.0192,-7.63755,1.04631,8.45698,20.1406,-1.2767,1.02851,0.188743,20.1406,0.040597,1.03884,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,2.29147,1.10473,0.36205,0.0132982,1.68006,0.0381855,0.000109686,-0.00607455,-0.0296109,0.00437759,0.000941583
B20151971530.slt,2015-07-16,16:00,197.667,1,36000,36000,-0.414807,1,-10.2617,1,294.407,4,-0.912518,1,6.56928,4,0.0449894,1,-0.738356,0.246377,0.0737709,0.00549756,-0.000730636,2.44783e-10,6.02426e-12,1.24243e-12,16.7171,387.365,391.093,6.9,0,411.417,9.53325,9.625,11.3,0,0.0848499,1.96612,1.98504,3.85,0,280.283,278.693,99995.0,1.24549,1010.43,0.0231717,0.425689,0.00741374,953.533,903.43,0.00595246,100.0,0.0,279.438,1.10818,-6.8537,0.00452583,6.94272,-4.57544e-14,1.46427e-14,6.94272,12.9899,170.581,279.185,0.0373501,-9999,0.577103,1.91215,1633.3,0.00284969,-0.0348555,-0.0141293,0,53.046,-8.04993,18.209,45.3429,69.1508,96.985,145.301,-0.40709,1.01896,-8.98036,1.04574,14.8045,19.8863,-0.889098,1.02634,0.330341,19.8863,0.0434036,1.03654,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,2.32166,1.13235,0.370283,0.0162733,1.70386,0.0475053,0.000114702,-0.00713587,-0.0206019,0.00765458,0.00100574
B20151971600.slt,2015-07-16,16:30,197.687,1,36000,36000,-0.366812,1,7.23487,2,104.529,4,-1.74774,2,2.3329,4,0.0275626,1,0.761629,1.30925,0.0625295,0.0292201,-0.000404786,-6.21281e-11,-1.56522e-12,-3.14394e-13,16.7265,387.876,391.704,3.85,0,421.398,9.77193,9.86836,48.8,0,0.084643,1.96281,1.98218,4.15,0,280.491,278.907,99995.7,1.24443,1010.57,0.0231893,0.151172,0.00759359,977.413,916.899,0.00610204,100.0,0.0,279.797,1.28398,-6.78672,0.00398639,6.90711,-5.54048e-15,-3.71435e-15,6.90711,12.6378,169.139,280.713,0.0330678,-9999,0.542919,1.61014,-1928.95,-0.00241291,0.069214,0.0105964,0,51.5406,-7.82148,17.6922,44.0561,67.1883,94.2326,141.178,-0.360713,1.01691,7.42228,1.04173,7.81151,13.3814,-1.69936,1.02847,0.174338,13.3814,0.0265763,1.03711,800000009,800010009,800000009,800000009,800000009,800000009,800000119,800000119,80000,80000,80,80,0,0,0,0,0,0,0,1.92202,0.94536,0.352884,0.0102248,2.11255,0.0396735,0.00011491,0.00590203,-0.0394071,0.00404279,0.000616287
B20151971630.slt,2015-07-16,17:00,197.708,1,36000,36000,-0.420854,1,-3.63664,1,147.479,1,-1.12864,1,3.29158,1,0.0381647,1,0.142809,-0.272541,-0.0190708,-0.00608283,-0.000492546,-5.22581e-11,-1.3104e-12,-2.64012e-13,16.7203,387.72,391.527,3.95,0,419.269,9.72224,9.81769,13.15,0,0.0844723,1.95879,1.97802,4.05,0,280.518,278.947,100013.0,1.2445,1010.53,0.0231885,0.213295,0.00755524,972.615,919.444,0.0060709,100.0,0.0,279.725,1.0712,-6.87255,0.0260621,6.95558,-1.20156e-13,-3.12543e-15,6.95558,12.3805,171.044,278.859,0.214684,-9999,0.581524,1.87999,4716.31,0.000986874,-0.0246587,-0.00497263,0,53.7988,-8.16417,18.4674,45.9864,70.1321,98.3613,147.363,-0.413092,1.01879,-3.04927,1.04543,7.54628,19.5433,-1.1011,1.02502,0.168425,19.5433,0.0368732,1.03503,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,1,0,0,0,0,2.28339,1.11357,0.363024,0.00973015,1.72888,0.0430326,0.000109671,-0.00242465,-0.0255329,0.00390554,0.000855036
B20151971700.slt,2015-07-16,17:30,197.729,1,36000,36000,-0.318408,1,-6.1732,1,117.13,4,-0.85706,1,2.61442,4,0.0373015,1,0.273688,0.0605786,-0.0804032,0.00135215,0.000793292,-1.51793e-10,-3.81707e-12,-7.70713e-13,16.6901,387.063,390.868,3.6,0,419.699,9.73329,9.82896,41.7,0,0.0847423,1.96527,1.98459,4.1,1,280.613,279.023,100030.0,1.24436,1010.54,0.0231911,0.169414,0.00756298,973.879,924.34,0.00607782,100.0,0.0,279.744,1.01159,-6.35776,-0.0120406,6.43774,2.80193e-14,-9.09478e-15,6.43774,11.2341,170.904,279.041,-0.107161,-9999,0.505847,1.39359,1828.94,0.00254486,-0.0527039,-0.00970487,0,52.7379,-8.00318,18.1032,45.0796,68.7492,96.4217,144.457,-0.31292,1.01754,-5.57036,1.04239,6.34491,18.4604,-0.835962,1.02524,0.141623,18.4604,0.0360518,1.03466,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.73115,0.766959,0.289065,0.0114131,1.70984,0.0407261,0.000109466,-0.00442978,-0.0193869,0.00328438,0.000836081
B20151971730.slt,2015-07-16,18:00,197.75,1,36000,36000,-0.340523,1,-12.9966,1,126.172,1,-1.33408,1,2.81638,1,0.0404235,1,0.190379,-0.215385,0.00844213,-0.00480778,-6.95537e-05,1.79943e-10,4.50587e-12,9.1321e-13,16.6921,387.132,390.922,4.15,0,417.98,9.69401,9.78891,38.5,0,0.0847126,1.9647,1.98393,4.0,0,280.673,279.077,100043.0,1.2443,1010.53,0.0231925,0.182501,0.007532,970.075,927.759,0.00605321,100.0,0.0,279.687,1.04692,-6.55287,-0.00470861,6.63597,3.3731e-14,1.07801e-14,6.63597,11.6445,170.792,279.077,-0.0406547,-9999,0.523132,1.52565,960.938,0.0048436,-0.103007,-0.019758,0,51.6691,-7.84098,17.7363,44.166,67.3559,94.4676,141.53,-0.33439,1.01834,-12.1067,1.04418,6.48539,19.4548,-1.30034,1.02595,0.144765,19.4548,0.0390221,1.03591,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.69536,1.03081,0.325137,0.00876508,1.65002,0.0411477,0.000106761,-0.00962843,-0.0301581,0.00335748,0.000905022
B20151971800.slt,2015-07-16,18:30,197.771,1,36000,36000,-0.341207,1,-10.883,1,111.82,1,-1.28699,1,2.49627,1,0.0377179,1,0.380653,0.502681,0.0164638,0.0112219,-0.000500091,3.97627e-11,1.00475e-12,2.01307e-13,16.693,387.267,391.094,4.1,1,421.811,9.78572,9.88242,7.4,0,0.0845117,1.96061,1.97999,4.2,0,280.729,279.183,100052.0,1.24389,1010.58,0.0231993,0.161759,0.00760103,979.34,934.63,0.00611068,100.0,0.0,279.825,0.862096,-6.15406,0.0538378,6.21438,1.84973e-14,2.382e-15,6.21438,11.7508,171.896,277.974,0.496383,-9999,0.523742,1.38603,1151.67,0.00404144,-0.0973261,-0.0165302,0,53.0511,-8.0507,18.2107,45.3472,69.1574,96.9943,145.315,-0.335476,1.01708,-10.1238,1.04124,6.18046,18.0925,-1.2581,1.02296,0.137973,18.0925,0.0365417,1.03219,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.63492,0.831678,0.305463,0.0092709,1.69903,0.039521,0.000108035,-0.00805365,-0.029187,0.00320088,0.000847743
B20151971830.slt,2015-07-16,19:00,197.792,1,36000,36000,-0.308629,1,-6.38405,1,181.789,1,-1.5429,1,4.05858,1,0.0426255,1,0.297361,0.312821,-0.00755279,0.00698399,-0.000239625,-9.27734e-11,-2.35831e-12,-4.6929e-13,16.6888,387.205,391.054,4.55,0,424.232,9.8428,9.94064,9.65,0,0.0844195,1.95866,1.97813,4.05,0,280.798,279.267,100072.0,1.24375,1010.61,0.0232014,0.262996,0.00764466,985.256,940.03,0.00614646,100.0,0.0,279.913,0.731809,-5.85556,0.00978917,5.90112,3.83498e-14,-5.55902e-15,5.90112,10.878,172.825,277.124,0.0950461,-9999,0.49814,1.25016,1689.48,0.00275493,-0.0351179,-0.0101959,0,55.5774,-8.43409,19.0779,47.5067,72.4508,101.613,152.235,-0.303745,1.01608,-5.53772,1.03892,10.7264,16.9478,-1.51205,1.0204,0.239475,16.9478,0.0414237,1.02901,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,8,0,0,0,1.62807,0.626015,0.246232,0.00597617,1.6888,0.0406603,0.000114129,-0.00440569,-0.0350817,0.00555616,0.000961091
B20151971900.slt,2015-07-16,19:30,197.812,1,36000,36000,-0.264804,1,-12.4598,1,84.8251,1,-0.810415,1,1.89398,1,0.0297801,1,0.380516,0.270728,0.00750385,0.00604484,0.00035855,-4.39064e-11,-1.12153e-12,-2.22395e-13,16.6867,387.266,391.136,4.15,0,426.239,9.89221,9.99105,13.65,0,0.0845215,1.96159,1.98119,3.95,0,280.959,279.373,100082.0,1.24337,1010.64,0.0232081,0.12273,0.00768082,990.295,946.982,0.00617743,100.0,0.0,279.987,0.975402,-5.72627,0.0214022,5.80879,4.38616e-14,-2.63122e-15,5.80879,10.1068,170.265,279.667,0.211104,-9999,0.461491,1.20871,688.347,0.00676171,-0.146888,-0.0214857,0,52.4016,-7.95215,17.9878,44.7921,68.3108,95.8069,143.536,-0.260575,1.01623,-11.7456,1.0391,4.84521,17.507,-0.789152,1.02694,0.108184,17.507,0.0287493,1.03585,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.49759,0.675046,0.244786,0.0123821,1.67488,0.0401193,0.000115743,-0.00934715,-0.0183147,0.00251076,0.000667219
B20151971930.slt,2015-07-16,20:00,197.833,1,36000,36000,-0.203736,1,-12.6243,1,83.5591,1,-0.639551,1,1.86592,1,0.0359388,1,0.416122,0.375592,-0.00641384,0.00838718,0.000528798,1.46389e-10,3.76576e-12,7.4323e-13,16.6814,387.214,391.11,8.65,0,429.117,9.96079,10.061,7.45,0,0.0846927,1.96591,1.98569,4.25,0,280.996,279.49,100106.0,1.24311,1010.68,0.0232123,0.120912,0.0077327,997.399,954.637,0.00622042,100.0,0.0,280.091,1.19268,-5.13233,0.0177583,5.26911,2.15325e-14,8.77561e-15,5.26911,9.19387,166.729,283.083,0.193103,-9999,0.404835,1.03417,458.705,0.0101468,-0.151082,-0.0248201,0,50.4882,-7.66177,17.3309,43.1565,65.8164,92.3084,138.295,-0.20072,1.01503,-11.9291,1.03612,5.02511,16.6283,-0.617555,1.03562,0.112213,16.6283,0.0344226,1.04405,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.19002,0.671348,0.206976,0.00862623,1.65328,0.0379334,0.000133416,-0.00949474,-0.0143348,0.00260473,0.000799027
B20151972000.slt,2015-07-16,20:30,197.854,1,36000,36000,-0.204006,1,-13.6999,1,92.0764,1,-0.431481,1,2.05604,1,0.0362355,1,-0.154584,-0.143676,0.00394332,-0.00320823,0.000363103,1.80921e-11,4.64142e-13,9.19858e-14,16.6855,387.246,391.132,9.65,0,428.057,9.93456,10.0342,21.15,0,0.0848343,1.96888,1.98864,4.1,1,281.002,279.447,100106.0,1.24333,1010.66,0.0232085,0.133231,0.00771358,994.779,951.788,0.00620398,100.0,0.0,280.053,1.36552,-5.10147,0.0120847,5.28108,1.32848e-14,1.0843e-15,5.28108,9.71699,164.999,284.985,0.13111,-9999,0.405069,1.05322,423.426,0.0109922,-0.148788,-0.026915,0,51.0821,-7.7519,17.5348,43.6642,66.5907,93.3943,139.922,-0.200965,1.01513,-12.9421,1.03635,5.46069,16.8617,-0.414901,1.03996,0.121935,16.8617,0.0345589,1.04851,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.26192,0.643297,0.201223,0.0112498,1.65835,0.0394324,0.000123197,-0.0102994,-0.00962925,0.00282993,0.000802061
B20151972030.slt,2015-07-16,21:00,197.875,1,36000,36000,-0.221747,1,-15.825,1,115.592,2,0.339703,1,2.581,2,0.0386765,1,-0.19032,-0.216764,0.0181088,-0.00484001,0.000251814,-3.72675e-11,-9.51905e-13,-1.89605e-13,16.6975,387.394,391.266,3.95,0,426.496,9.89501,9.9939,15.25,0,0.0849517,1.97094,1.99063,4.0,0,280.898,279.393,100121.0,1.24377,1010.64,0.0232007,0.167249,0.00768546,990.964,948.29,0.00617919,100.0,0.0,279.997,1.00593,-5.33099,-0.00661583,5.42507,1.20019e-13,-2.23192e-15,5.42507,10.0952,169.194,280.686,-0.0698718,-9999,0.42224,1.12715,415.223,0.0112094,-0.136904,-0.029816,0,51.8421,-7.86725,17.7957,44.3139,67.5815,94.784,142.004,-0.21835,1.01556,-14.9098,1.03734,6.73838,17.1543,0.329839,1.0299,0.150458,17.1543,0.0372383,1.03862,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.36558,0.678096,0.210631,0.00912057,1.65869,0.0402556,0.00012968,-0.0118614,0.0076525,0.00349073,0.000863953
B20151972100.slt,2015-07-16,21:30,197.896,1,36000,36000,-0.231394,1,-14.4927,1,93.558,1,0.589596,1,2.08891,1,0.0414406,1,-0.190359,-0.0351479,0.0321986,-0.000784761,0.00058717,-5.51905e-11,-1.40784e-12,-2.81285e-13,16.7123,387.657,391.529,3.65,0,426.308,9.8886,9.98736,22.5,0,0.0851761,1.97573,1.99547,3.95,0,280.887,279.34,100123.0,1.24403,1010.63,0.0231959,0.135361,0.00768208,990.338,944.805,0.00617517,100.0,0.0,279.988,0.755007,-5.10734,0.0248072,5.1629,-2.26547e-14,-3.30239e-15,5.1629,8.85486,171.33,278.409,0.275301,-9999,0.431282,1.02717,483.158,0.00963328,-0.154906,-0.0267277,0,53.8508,-8.17207,18.4852,46.0308,70.1999,98.4564,147.506,-0.228045,1.01468,-13.7019,1.03533,5.82476,16.0621,0.575593,1.02433,0.130052,16.0621,0.0401378,1.03246,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.23554,0.618802,0.199999,0.00891701,1.67933,0.039028,0.000141612,-0.0108982,0.0133514,0.00301666,0.000931032
B20151972130.slt,2015-07-16,22:00,197.917,1,36000,36000,-0.150522,1,-11.2181,1,52.112,1,-0.49967,1,1.16359,1,0.0375822,1,0.202246,0.465188,0.0314471,0.010387,0.000376111,1.26175e-10,3.244e-12,6.43634e-13,16.7224,387.914,391.822,10.55,0,429.94,9.97347,10.0739,9.4,0,0.0853032,1.97881,1.99874,4.0,0,280.953,279.397,100137.0,1.24391,1010.68,0.0231973,0.0754004,0.00774752,998.978,948.509,0.00622837,100.0,0.0,280.115,1.0486,-4.66593,-0.0268892,4.78238,-8.75939e-15,7.54525e-15,4.78238,8.61512,167.473,282.666,-0.32215,-9999,0.347862,0.804439,327.569,0.0142089,-0.215269,-0.0256513,0,49.9131,-7.57451,17.1336,42.665,65.0668,91.2572,136.72,-0.148445,1.01399,-10.6951,1.03354,3.31077,15.7401,-0.483167,1.03416,0.0739248,15.7401,0.0360637,1.04211,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,0.890779,0.560679,0.157418,0.010252,1.65043,0.0397759,0.000162313,-0.00850709,-0.0112082,0.00171486,0.000836581
B20151972200.slt,2015-07-16,22:30,197.937,1,36000,36000,-0.212536,1,-19.8301,1,-74.1277,2,0.712167,1,-1.6552,2,0.0364045,1,0.0713881,-0.701434,0.0320976,-0.0156623,-0.00142885,6.43742e-11,1.63276e-12,3.26225e-13,16.7356,388.176,392.036,4.15,0,424.474,9.8455,9.9434,37.4,0,0.08481,1.96713,1.98669,4.2,0,280.985,279.417,100156.0,1.24412,1010.61,0.0231946,-0.107257,0.00764902,986.348,949.819,0.00614816,100.0,0.0,279.929,1.23467,-5.23794,0.02275,5.38154,-2.11646e-14,3.84654e-15,5.38154,10.7006,166.629,283.263,0.242214,-9999,0.413319,1.05524,310.872,0.0149721,0.267513,-0.0381588,0,50.2837,-7.63075,17.2608,42.9818,65.5499,91.9347,137.735,-0.209227,1.01581,-19.4115,1.03779,-4.16254,17.8083,0.686846,1.03686,-0.0929454,17.8083,0.0348058,1.04593,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.22419,0.66852,0.217772,0.0108347,1.63116,0.0406591,0.000118952,-0.0154387,0.0159311,-0.00215583,0.000807307
B20151972230.slt,2015-07-16,23:00,197.958,1,36000,36000,-0.265943,1,-30.2703,1,160.756,2,1.11249,1,3.58941,2,0.0432005,1,-0.0952071,-0.431138,0.0253687,-0.00962664,2.40805e-05,-1.13123e-10,-2.84476e-12,-5.73017e-13,16.7489,388.384,392.214,4.1,1,421.191,9.76687,9.8632,6.3,0,0.0848401,1.96733,1.98673,4.2,0,280.938,279.39,100172.0,1.24447,1010.57,0.0231887,0.232594,0.00758987,978.626,948.072,0.00609887,100.0,0.0,279.815,1.2556,-5.31104,0.0326072,5.45754,1.68345e-14,-6.75408e-15,5.45754,10.9283,166.618,283.301,0.342328,-9999,0.462276,1.22156,284.961,0.0163335,-0.1883,-0.052067,0,52.4576,-7.96065,18.007,44.84,68.3838,95.9093,143.69,-0.261725,1.01611,-28.7236,1.03846,8.83834,18.1884,1.07269,1.0371,0.197346,18.1884,0.0412859,1.04637,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,1,0,0,0,0,1.50712,0.690993,0.244993,0.0204742,1.67845,0.0437412,0.000138098,-0.0228395,0.0248743,0.0045762,0.000957366
B20151972300.slt,2015-07-16,23:30,197.979,1,36000,36000,-0.209351,1,-27.4943,1,77.1468,1,1.11285,1,1.72252,1,0.037015,1,-0.0952246,-0.48032,-0.0055366,-0.0107245,-0.000131326,-1.50722e-10,-3.75674e-12,-7.63148e-13,16.7502,388.338,392.134,4.05,0,417.497,9.67929,9.77389,11.2,0,0.0848107,1.96626,1.98548,4.1,1,280.96,279.363,100182.0,1.24476,1010.52,0.0231841,0.111619,0.0075233,969.951,946.328,0.00604398,100.0,0.0,279.685,1.53511,-5.37097,0.0241436,5.5861,-5.08853e-14,-8.99825e-15,5.5861,9.43543,163.947,285.951,0.247638,-9999,0.410105,1.0188,219.06,0.0212471,-0.35639,-0.0532986,0,49.2188,-7.46915,16.8952,42.0715,64.1617,89.9877,134.818,-0.205861,1.01695,-26.2818,1.04024,3.94627,19.5493,1.06509,1.04484,0.0881119,19.5493,0.0350904,1.05485,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.09663,0.715038,0.225931,0.0194073,1.65637,0.0367431,0.000111681,-0.0208941,0.0246932,0.00204279,0.000813538
B20151972330.slt,2015-07-17,00:00,198.0,0,36000,36000,-0.177988,1,-21.5274,1,65.3888,1,1.15982,1,1.45987,1,0.0360953,1,-0.321504,0.195688,0.0362089,0.00436892,0.000791015,-2.93111e-11,-7.3271e-13,-1.48784e-13,16.7692,388.634,392.447,4.25,0,419.192,9.71495,9.81026,5.9,0,0.0851209,1.97272,1.99207,4.1,1,280.883,279.273,100187.0,1.24521,1010.54,0.0231754,0.0945995,0.00755383,973.573,940.463,0.00606633,100.0,0.0,279.74,1.2485,-4.80251,0.017935,4.96218,-5.98078e-14,-1.74791e-15,4.96218,8.73515,165.325,284.573,0.207087,-9999,0.378072,0.960714,219.215,0.0212321,-0.329221,-0.0452504,0,50.6562,-7.68727,17.3886,43.3002,66.0355,92.6157,138.755,-0.175343,1.01509,-20.6269,1.03588,3.75358,17.4204,1.11426,1.04089,0.0838023,17.4204,0.034385,1.04974,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.14601,0.596398,0.179011,0.018424,1.69711,0.0385152,0.000136387,-0.0163922,0.0258235,0.00194216,0.000796889
B20151980000.slt,2015-07-17,00:30,198.021,0,36000,36000,-0.205418,1,-22.0932,1,63.2645,1,1.81898,1,1.41233,1,0.0478865,1,-0.297803,0.239227,0.0666278,0.00534055,-0.000186347,-8.26334e-11,-2.07202e-12,-4.18541e-13,16.799,389.178,393.013,4.1,1,421.232,9.75854,9.8547,47.0,0,0.0850875,1.97119,1.99062,4.0,0,280.798,279.19,100195.0,1.24566,1010.56,0.0231667,0.0915189,0.00759059,978.019,935.061,0.00609365,100.0,0.0,279.806,1.52347,-4.85065,0.0169867,5.0843,1.04773e-13,-4.91895e-15,5.0843,9.17781,162.462,287.436,0.191426,-9999,0.406088,0.943705,264.707,0.0175832,-0.349219,-0.0432194,0,52.2389,-7.92746,17.9319,44.653,68.0987,95.5094,143.091,-0.202353,1.01514,-21.1767,1.03614,3.63694,17.395,1.73665,1.04741,0.0811917,17.395,0.0453366,1.05624,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.13078,0.565411,0.191223,0.0133946,1.73963,0.0389976,0.000159093,-0.0168228,0.0402325,0.00188094,0.0010503
B20151980030.slt,2015-07-17,01:00,198.042,0,36000,36000,-0.273378,1,-28.1199,1,-68.9822,1,1.6149,1,-1.53971,1,0.0442225,1,-0.631697,-0.381141,0.0625499,-0.00850722,-0.00133329,1.05007e-10,2.6109e-12,5.2824e-13,16.8307,389.688,393.501,3.9,0,418.478,9.68915,9.78395,19.0,0,0.0846669,1.96032,1.9795,4.15,0,280.684,279.013,100189.0,1.24641,1010.52,0.0231533,-0.0997733,0.00754097,971.01,923.7,0.00605016,100.0,0.0,279.701,1.64823,-5.16107,0.0380231,5.41801,3.49957e-14,6.23904e-15,5.41801,9.51168,162.253,287.711,0.4021,-9999,0.46833,1.09126,318.994,0.0145909,0.40764,-0.0476714,0,54.6357,-8.29118,18.7547,46.7018,71.2232,99.8915,149.656,-0.269105,1.01588,-27.3987,1.03796,-3.82513,18.034,1.54158,1.04756,-0.0853786,18.034,0.0418479,1.05674,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.32473,0.630604,0.227188,0.0253061,1.67736,0.0383204,0.000113761,-0.0217533,0.0356928,-0.0019768,0.000968918
B20151980100.slt,2015-07-17,01:30,198.062,1,36000,36000,-0.151455,1,-15.2306,1,-67.8207,1,1.09574,1,-1.51368,1,0.0347875,1,-0.274213,-0.477464,0.0365638,-0.0106564,0.000723599,1.57798e-11,3.88532e-13,7.95582e-14,16.8488,389.986,393.767,4.25,0,414.853,9.60227,9.69537,48.1,0,0.0849479,1.96622,1.98528,4.05,0,280.374,278.937,100193.0,1.24683,1010.47,0.0231462,-0.0980862,0.00747565,962.335,918.807,0.00599571,100.0,0.0,279.571,1.45234,-4.72921,0.0138578,4.94721,2.29703e-14,9.36553e-16,4.94721,9.5172,162.922,287.072,0.160493,-9999,0.348527,1.01976,242.738,0.0191746,0.224572,-0.0346856,0,47.917,-7.27159,16.4484,40.9587,62.4647,87.6076,131.252,-0.149229,1.01491,-14.9824,1.03553,-3.93308,17.2437,1.04694,1.04661,-0.0877816,17.2437,0.0329626,1.05536,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.30442,0.560257,0.174838,0.0110801,1.70733,0.0389502,0.000165197,-0.0118919,0.0242327,-0.00203181,0.000762958
